"","datum","typ_datumu","skutecne_hodnoty","fitted_hodnoty","predikce","predikce_lower","predikce_upper"
"4766",2024-07-22,"historie",6.15,4.95114623603202,NA,NA,NA
"4767",2024-07-22 01:00:00,"historie",5.95,5.32500810099226,NA,NA,NA
"4768",2024-07-22 02:00:00,"historie",6,5.34903822377538,NA,NA,NA
"4769",2024-07-22 03:00:00,"historie",6.41,5.40863104377595,NA,NA,NA
"4770",2024-07-22 04:00:00,"historie",6.38,6.96746411254581,NA,NA,NA
"4771",2024-07-22 05:00:00,"historie",6.72,8.00912657159877,NA,NA,NA
"4772",2024-07-22 06:00:00,"historie",7.85,7.99022510427189,NA,NA,NA
"4773",2024-07-22 07:00:00,"historie",6.36,7.63061268373487,NA,NA,NA
"4774",2024-07-22 08:00:00,"historie",6.31,6.05414977274502,NA,NA,NA
"4775",2024-07-22 09:00:00,"historie",5.79,5.87682077965172,NA,NA,NA
"4776",2024-07-22 10:00:00,"historie",4.95,5.91698866132887,NA,NA,NA
"4777",2024-07-22 11:00:00,"historie",4.84,6.27119282180062,NA,NA,NA
"4778",2024-07-22 12:00:00,"historie",4.05,6.24567036608576,NA,NA,NA
"4779",2024-07-22 13:00:00,"historie",1.84,6.54016270925663,NA,NA,NA
"4780",2024-07-22 14:00:00,"historie",1.87,7.50968930703267,NA,NA,NA
"4781",2024-07-22 15:00:00,"historie",1.74,6.24068966743216,NA,NA,NA
"4782",2024-07-22 16:00:00,"historie",1.59,6.19575994019654,NA,NA,NA
"4783",2024-07-22 17:00:00,"historie",2.08,5.73938089272462,NA,NA,NA
"4784",2024-07-22 18:00:00,"historie",2.18,4.99034555208794,NA,NA,NA
"4785",2024-07-22 19:00:00,"historie",2.3,4.88248297108507,NA,NA,NA
"4786",2024-07-22 20:00:00,"historie",2.6,4.16117031279448,NA,NA,NA
"4787",2024-07-22 21:00:00,"historie",3.35,2.06122968150768,NA,NA,NA
"4788",2024-07-22 22:00:00,"historie",2.6,2.07337380022462,NA,NA,NA
"4789",2024-07-22 23:00:00,"historie",3.13,1.93090304564139,NA,NA,NA
"4790",2024-07-23,"historie",3.12,1.77023976957862,NA,NA,NA
"4791",2024-07-23 01:00:00,"historie",2,2.23122451782265,NA,NA,NA
"4792",2024-07-23 02:00:00,"historie",1.86,2.31698199051674,NA,NA,NA
"4793",2024-07-23 03:00:00,"historie",2.13,2.42223396353036,NA,NA,NA
"4794",2024-07-23 04:00:00,"historie",1.7,2.69417424937088,NA,NA,NA
"4795",2024-07-23 05:00:00,"historie",2.23,3.36931584518421,NA,NA,NA
"4796",2024-07-23 06:00:00,"historie",2.36,2.69366117883107,NA,NA,NA
"4797",2024-07-23 07:00:00,"historie",6.95,3.1718518517836,NA,NA,NA
"4798",2024-07-23 08:00:00,"historie",10.23,3.16423798755797,NA,NA,NA
"4799",2024-07-23 09:00:00,"historie",6.13,2.13396053659369,NA,NA,NA
"4800",2024-07-23 10:00:00,"historie",2.41,1.99498245966234,NA,NA,NA
"4801",2024-07-23 11:00:00,"historie",2.49,2.24263434680149,NA,NA,NA
"4802",2024-07-23 12:00:00,"historie",2.44,1.83298331814887,NA,NA,NA
"4803",2024-07-23 13:00:00,"historie",2.79,2.3241058671276,NA,NA,NA
"4804",2024-07-23 14:00:00,"historie",3.9,2.44187452537962,NA,NA,NA
"4805",2024-07-23 15:00:00,"historie",2.5,6.36081865937022,NA,NA,NA
"4806",2024-07-23 16:00:00,"historie",2.9,9.03157243482393,NA,NA,NA
"4807",2024-07-23 17:00:00,"historie",4.13,5.79128124097491,NA,NA,NA
"4808",2024-07-23 18:00:00,"historie",3.38,2.54286757976931,NA,NA,NA
"4809",2024-07-23 19:00:00,"historie",4.24,2.61018586167719,NA,NA,NA
"4810",2024-07-23 20:00:00,"historie",4.55,2.55793896302005,NA,NA,NA
"4811",2024-07-23 21:00:00,"historie",5.71,2.87469271321257,NA,NA,NA
"4812",2024-07-23 22:00:00,"historie",3.08,3.86543356982407,NA,NA,NA
"4813",2024-07-23 23:00:00,"historie",2.18,2.61048229650409,NA,NA,NA
"4814",2024-07-24,"historie",2.92,2.9723681400174,NA,NA,NA
"4815",2024-07-24 01:00:00,"historie",2.26,4.06496955984145,NA,NA,NA
"4816",2024-07-24 02:00:00,"historie",3.78,3.41083089793593,NA,NA,NA
"4817",2024-07-24 03:00:00,"historie",2.49,4.17212688935923,NA,NA,NA
"4818",2024-07-24 04:00:00,"historie",2.89,4.45085982454223,NA,NA,NA
"4819",2024-07-24 05:00:00,"historie",4.47,5.45659615487919,NA,NA,NA
"4820",2024-07-24 06:00:00,"historie",4.44,3.1685206976877,NA,NA,NA
"4821",2024-07-24 07:00:00,"historie",2.69,2.32922943967146,NA,NA,NA
"4822",2024-07-24 08:00:00,"historie",2.62,3.00708435673802,NA,NA,NA
"4823",2024-07-24 09:00:00,"historie",3.5,2.39341041027296,NA,NA,NA
"4824",2024-07-24 10:00:00,"historie",3.02,3.76572927483515,NA,NA,NA
"4825",2024-07-24 11:00:00,"historie",3.56,2.60425301680462,NA,NA,NA
"4826",2024-07-24 12:00:00,"historie",3.72,2.96625761353717,NA,NA,NA
"4827",2024-07-24 13:00:00,"historie",3.23,4.36413782599017,NA,NA,NA
"4828",2024-07-24 14:00:00,"historie",4.38,4.35004364981344,NA,NA,NA
"4829",2024-07-24 15:00:00,"historie",2.67,2.79606500511353,NA,NA,NA
"4830",2024-07-24 16:00:00,"historie",1.45,2.72689339013851,NA,NA,NA
"4831",2024-07-24 17:00:00,"historie",1.55,3.51933598997609,NA,NA,NA
"4832",2024-07-24 18:00:00,"historie",1.95,3.09004305345446,NA,NA,NA
"4833",2024-07-24 19:00:00,"historie",2.12,3.57356557784587,NA,NA,NA
"4834",2024-07-24 20:00:00,"historie",2.26,3.71860561606751,NA,NA,NA
"4835",2024-07-24 21:00:00,"historie",2.56,3.28428039203532,NA,NA,NA
"4836",2024-07-24 22:00:00,"historie",2.74,4.30188606240577,NA,NA,NA
"4837",2024-07-24 23:00:00,"historie",2.68,2.77963775092425,NA,NA,NA
"4838",2024-07-25,"historie",2.77,1.61476147905746,NA,NA,NA
"4839",2024-07-25 01:00:00,"historie",2.72,1.7026554691956,NA,NA,NA
"4840",2024-07-25 02:00:00,"historie",2.85,2.07688196549604,NA,NA,NA
"4841",2024-07-25 03:00:00,"historie",2.83,2.23092277822949,NA,NA,NA
"4842",2024-07-25 04:00:00,"historie",2.53,2.35723732581921,NA,NA,NA
"4843",2024-07-25 05:00:00,"historie",3,2.6301965586799,NA,NA,NA
"4844",2024-07-25 06:00:00,"historie",2.76,2.79381036695015,NA,NA,NA
"4845",2024-07-25 07:00:00,"historie",3.11,2.74112295779263,NA,NA,NA
"4846",2024-07-25 08:00:00,"historie",3.28,2.82359612204261,NA,NA,NA
"4847",2024-07-25 09:00:00,"historie",3.12,2.77991378235122,NA,NA,NA
"4848",2024-07-25 10:00:00,"historie",3.55,2.89843910294473,NA,NA,NA
"4849",2024-07-25 11:00:00,"historie",2.35,2.88230280182696,NA,NA,NA
"4850",2024-07-25 12:00:00,"historie",2,2.61106993419896,NA,NA,NA
"4851",2024-07-25 13:00:00,"historie",1.85,3.03579303041652,NA,NA,NA
"4852",2024-07-25 14:00:00,"historie",2.13,2.8221151102376,NA,NA,NA
"4853",2024-07-25 15:00:00,"historie",2.45,3.13791261961192,NA,NA,NA
"4854",2024-07-25 16:00:00,"historie",1.82,3.29307416577437,NA,NA,NA
"4855",2024-07-25 17:00:00,"historie",2.08,3.15446366759895,NA,NA,NA
"4856",2024-07-25 18:00:00,"historie",1.97,3.53992031327697,NA,NA,NA
"4857",2024-07-25 19:00:00,"historie",2.28,2.45958102813498,NA,NA,NA
"4858",2024-07-25 20:00:00,"historie",3.46,2.12843977777246,NA,NA,NA
"4859",2024-07-25 21:00:00,"historie",3.47,1.98109756784304,NA,NA,NA
"4860",2024-07-25 22:00:00,"historie",3.03,2.23836439568618,NA,NA,NA
"4861",2024-07-25 23:00:00,"historie",3.31,2.53041674233365,NA,NA,NA
"4862",2024-07-26,"historie",3.5,1.94367093944378,NA,NA,NA
"4863",2024-07-26 01:00:00,"historie",3.38,2.18267749155588,NA,NA,NA
"4864",2024-07-26 02:00:00,"historie",3.78,2.07766672867549,NA,NA,NA
"4865",2024-07-26 03:00:00,"historie",4.34,2.36181618490857,NA,NA,NA
"4866",2024-07-26 04:00:00,"historie",4.24,3.41822973342766,NA,NA,NA
"4867",2024-07-26 05:00:00,"historie",4.32,3.43725682329526,NA,NA,NA
"4868",2024-07-26 06:00:00,"historie",4.13,3.05596190885757,NA,NA,NA
"4869",2024-07-26 07:00:00,"historie",13.5,3.30942651603848,NA,NA,NA
"4870",2024-07-26 08:00:00,"historie",9.5,3.48362704046633,NA,NA,NA
"4871",2024-07-26 09:00:00,"historie",8.58,3.38429068322423,NA,NA,NA
"4872",2024-07-26 10:00:00,"historie",7.81,3.74273091130177,NA,NA,NA
"4873",2024-07-26 11:00:00,"historie",4.1,4.23955357932104,NA,NA,NA
"4874",2024-07-26 12:00:00,"historie",4.05,4.16494468942708,NA,NA,NA
"4875",2024-07-26 13:00:00,"historie",5.73,4.24465182403865,NA,NA,NA
"4876",2024-07-26 14:00:00,"historie",5.46,4.08780901552319,NA,NA,NA
